COOKIE;Date;Time;Click_order;Webpage
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;12:33:30;3;p_info
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;12:33:34;4;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;12:36:20;5;catalog
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;12:36:27;6;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;12:36:29;7;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;12:36:54;8;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:04:18;9;home
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:04:22;10;catalog
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:04:28;11;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:04:30;12;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:04:35;13;p_info
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:04:38;14;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:11:43;15;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:12:00;16;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:12:08;17;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:14:11;18;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:14:16;19;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:16:25;20;home
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:16:51;21;catalog
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:18:06;22;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:18:53;23;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:19:40;24;catalog
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:19:48;25;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:19:55;26;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:22:49;27;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:27:29;28;program
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:27:33;29;product
d7d5ea4f6980995cdd249107efe4033e;1999-02-19;13:27:33;30;end_session
d85797e420d726b33228beebb7877f17;1999-03-30;14:08:55;0;start_session
d85797e420d726b33228beebb7877f17;1999-03-30;14:08:55;1;logpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:08:57;2;register
d85797e420d726b33228beebb7877f17;1999-03-30;14:09:52;3;register
d85797e420d726b33228beebb7877f17;1999-03-30;14:10:10;4;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:54:30;5;home
d85797e420d726b33228beebb7877f17;1999-03-30;14:54:35;6;register
d85797e420d726b33228beebb7877f17;1999-03-30;14:54:49;7;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:54:53;8;register
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:00;9;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:03;10;register
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:13;11;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:24;12;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:28;13;login
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:31;14;logout
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:32;15;register
d85797e420d726b33228beebb7877f17;1999-03-30;14:55:56;16;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:56:11;17;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;14:56:25;18;regpost
d85797e420d726b33228beebb7877f17;1999-03-30;15:05:10;19;home
d85797e420d726b33228beebb7877f17;1999-03-30;15:05:14;20;catalog
d85797e420d726b33228beebb7877f17;1999-03-30;15:05:24;21;program
d85797e420d726b33228beebb7877f17;1999-03-30;15:05:30;22;product
d85797e420d726b33228beebb7877f17;1999-03-30;15:05:42;23;product
d85797e420d726b33228beebb7877f17;1999-03-30;15:05:42;24;end_session
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;11:53:01;0;start_session
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;11:53:01;1;logpost
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;11:53:03;2;cart
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;12:44:48;3;home
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;12:44:55;4;product
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;12:45:08;5;p_info
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;12:46:33;6;login
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;12:46:38;7;logpost
d86f351533cebb0b58cc1eeda7f8e7a4;1998-09-15;12:46:38;8;end_session
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:16:08;0;start_session
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:16:08;1;home
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:16:41;2;program
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:17:03;3;product
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:17:49;4;p_info
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:18:32;5;login
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:18:45;6;register
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:19:05;7;login
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:54:56;8;home
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:55:31;9;home
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:55:45;10;help
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;12:56:36;11;product
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;13:02:15;12;home
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;13:02:25;13;catalog
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;13:02:40;14;program
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;13:02:55;15;program
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;13:03:15;16;product
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;13:04:00;17;home
d8722b153ff39cd7308abc5cd2b41ffe;1998-12-26;13:04:00;18;end_session
d8775d339a98dbb3568bbabcd1eb52c3;1998-11-18;11:45:47;0;start_session
d8775d339a98dbb3568bbabcd1eb52c3;1998-11-18;11:45:47;1;shelf
d8775d339a98dbb3568bbabcd1eb52c3;1998-11-18;11:47:15;2;login
d8775d339a98dbb3568bbabcd1eb52c3;1998-11-18;11:48:07;3;logpost
d8775d339a98dbb3568bbabcd1eb52c3;1998-11-18;12:26:26;4;shelf
d8775d339a98dbb3568bbabcd1eb52c3;1998-11-18;12:27:24;5;cart
d8775d339a98dbb3568bbabcd1eb52c3;1998-11-18;12:27:24;6;end_session
d87b5568e32e7110099825a33b3372cf;1999-03-03;08:51:22;0;start_session
d87b5568e32e7110099825a33b3372cf;1999-03-03;08:51:22;1;home
d87b5568e32e7110099825a33b3372cf;1999-03-03;08:51:36;2;catalog
d87b5568e32e7110099825a33b3372cf;1999-03-03;08:51:45;3;program
d87b5568e32e7110099825a33b3372cf;1999-03-03;08:51:47;4;product
d87b5568e32e7110099825a33b3372cf;1999-03-03;09:44:12;5;product
d87b5568e32e7110099825a33b3372cf;1999-03-03;09:44:12;6;end_session
d8a5e38249458eb876dd05fec428f02e;1998-12-18;17:56:28;0;start_session
d8a5e38249458eb876dd05fec428f02e;1998-12-18;17:56:28;1;home
d8a5e38249458eb876dd05fec428f02e;1998-12-18;17:59:59;2;register
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:02:14;3;regpost
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:04:23;4;catalog
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:04:35;5;program
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:06:59;6;program
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:15:05;7;program
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:15:35;8;program
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:15:49;9;product
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:16:42;10;addcart
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:17:05;11;freeze
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:19:42;12;agb
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:22:59;13;pay_req
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:29:42;14;program
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:32:24;15;promo
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:36:08;16;home
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:36:31;17;login
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:43:30;18;promo
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:44:50;19;promo
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:46:09;20;p_info
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:47:13;21;addcart
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:48:11;22;modifycart
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:48:33;23;freeze
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:48:47;24;shelf
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:50:30;25;pay_req
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:51:41;26;shelf
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:54:18;27;pay_req
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:59:43;28;pay_res
d8a5e38249458eb876dd05fec428f02e;1998-12-18;18:59:57;29;shelf
d8a5e38249458eb876dd05fec428f02e;1998-12-18;19:00:00;30;shelf
d8a5e38249458eb876dd05fec428f02e;1998-12-18;19:00:00;31;end_session
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:16:36;0;start_session
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:16:36;1;product
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:17:51;2;p_info
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:18:06;3;p_info
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:18:26;4;product
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:18:36;5;addcart
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:19:08;6;freeze
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;09:19:28;7;register
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;10:03:24;8;product
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;10:03:45;9;product
d8bc8719c49f7743ce9c405c6dd0ac1e;1998-08-10;10:03:45;10;end_session
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:21:19;0;start_session
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:21:19;1;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:21:47;2;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:26:05;3;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:31:04;4;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:32:09;5;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:32:19;6;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:32:42;7;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:33:01;8;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:34:55;9;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:59:04;10;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;10:59:05;11;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:01:28;12;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:01:59;13;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:03:35;14;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:08:16;15;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:08:59;16;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:09:11;17;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:15:56;18;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:18:55;19;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:23:22;20;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:25:49;21;home
d8e11d348500263cbd7bc399707f17ea;1999-03-19;11:25:49;22;end_session
d8fa8b2b4f91a4a50b8d4ac2182fafd7;1999-02-04;23:39:53;0;start_session
d8fa8b2b4f91a4a50b8d4ac2182fafd7;1999-02-04;23:39:53;1;product
d8fa8b2b4f91a4a50b8d4ac2182fafd7;1999-02-04;23:39:56;2;product
d8fa8b2b4f91a4a50b8d4ac2182fafd7;1999-02-05;00:38:35;3;product
d8fa8b2b4f91a4a50b8d4ac2182fafd7;1999-02-05;00:38:57;4;product
d8fa8b2b4f91a4a50b8d4ac2182fafd7;1999-02-05;01:23:26;5;product
d8fa8b2b4f91a4a50b8d4ac2182fafd7;1999-02-05;01:23:26;6;end_session
d938f22227ac523010387417d017cc2e;1999-01-01;11:15:45;0;start_session
d938f22227ac523010387417d017cc2e;1999-01-01;11:15:45;1;product
d938f22227ac523010387417d017cc2e;1999-01-01;11:16:59;2;p_info
d938f22227ac523010387417d017cc2e;1999-01-01;11:17:59;3;product
d938f22227ac523010387417d017cc2e;1999-01-01;12:03:21;4;program
d938f22227ac523010387417d017cc2e;1999-01-01;12:03:42;5;program
d938f22227ac523010387417d017cc2e;1999-01-01;12:04:00;6;program
d938f22227ac523010387417d017cc2e;1999-01-01;12:04:00;7;end_session
d96b18a80f4962a647b795b9738de9f3;1998-12-16;13:54:22;0;start_session
d96b18a80f4962a647b795b9738de9f3;1998-12-16;13:54:22;1;program
d96b18a80f4962a647b795b9738de9f3;1998-12-16;13:55:02;2;program
d96b18a80f4962a647b795b9738de9f3;1998-12-16;14:18:10;3;product
d96b18a80f4962a647b795b9738de9f3;1998-12-16;14:19:48;4;login
d96b18a80f4962a647b795b9738de9f3;1998-12-16;15:12:54;5;logpost
d96b18a80f4962a647b795b9738de9f3;1998-12-16;15:12:54;6;end_session
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:05:11;0;start_session
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:05:11;1;promo
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:13:48;2;catalog
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:13:52;3;program
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:13:56;4;product
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:14:01;5;product
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:14:06;6;product
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:45:03;7;home
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:45:07;8;catalog
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:45:09;9;program
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:45:18;10;program
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:45:22;11;product
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:46:27;12;p_info
d9744cacecee588f2f500cd11e9c34b1;1998-12-18;11:46:27;13;end_session
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:35:17;0;start_session
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:35:17;1;home
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:35:35;2;product
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:53:38;3;home
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:53:57;4;product
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:54:04;5;login
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:54:14;6;logpost
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:54:28;7;cart
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:54:40;8;catalog
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:54:49;9;program
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:54:54;10;product
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:55:07;11;product
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:55:20;12;p_info
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:55:34;13;product
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:55:52;14;addcart
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:56:10;15;freeze
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;13:57:58;16;pay_req
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;14:09:17;17;pay_req
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;14:47:49;18;pay_req
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;14:58:40;19;pay_req
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;15:01:13;20;pay_res
d9b4ed0d4598d258c438a14fb717809e;1998-12-04;15:01:13;21;end_session
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:16:43;0;start_session
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:16:43;1;regpost
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:17:59;2;login
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:18:49;3;login
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:19:02;4;logpost
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:19:04;5;login
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:19:24;6;logpost
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:19:27;7;register
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:19:47;8;regpost
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:19:50;9;catalog
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:19:55;10;program
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:00;11;catalog
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:09;12;program
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:12;13;product
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:18;14;addcart
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:22;15;catalog
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:25;16;program
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:27;17;product
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:37;18;addcart
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:20:45;19;freeze
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:32:52;20;register
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:33:17;21;regpost
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:33:20;22;register
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:35:43;23;catalog
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:35:47;24;program
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:35:50;25;login
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:35:51;26;catalog
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:35:54;27;program
da6f09a0ea7374e647ea11398485f845;1998-07-07;16:36:10;28;product
da6f09a0ea7374e647ea11398485f845;1998-07-07;17:36:04;29;catalog
da6f09a0ea7374e647ea11398485f845;1998-07-07;17:36:11;30;program
da6f09a0ea7374e647ea11398485f845;1998-07-07;17:36:14;31;product
da6f09a0ea7374e647ea11398485f845;1998-07-07;17:36:20;32;program
da6f09a0ea7374e647ea11398485f845;1998-07-07;17:36:22;33;product
da6f09a0ea7374e647ea11398485f845;1998-07-07;17:36:27;34;p_info
da6f09a0ea7374e647ea11398485f845;1998-07-07;17:36:27;35;end_session
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:31:31;0;start_session
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:31:31;1;product
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:31:49;2;login
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:32:01;3;logpost
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:40:43;4;product
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:41:27;5;addcart
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:41:36;6;freeze
da9f8b11458afc0edaedf165c9627c82;1998-10-09;13:41:54;7;pay_req
da9f8b11458afc0edaedf165c9627c82;1998-10-09;14:02:42;8;pay_res
da9f8b11458afc0edaedf165c9627c82;1998-10-09;14:24:46;9;pay_res
da9f8b11458afc0edaedf165c9627c82;1998-10-09;14:25:05;10;freeze
da9f8b11458afc0edaedf165c9627c82;1998-10-09;14:27:28;11;shelf
da9f8b11458afc0edaedf165c9627c82;1998-10-09;14:27:28;12;end_session
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;14:08:08;0;start_session
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;14:08:08;1;home
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;14:08:15;2;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:06:08;3;home
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:06:16;4;catalog
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:06:25;5;program
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:06:32;6;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:06:46;7;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:07:32;8;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:07:35;9;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:08:10;10;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:09:28;11;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:09:30;12;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:09:32;13;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:09:36;14;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:09:42;15;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:09:49;16;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:10:15;17;home
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:10:17;18;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:10:19;19;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:10:22;20;product
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:10:24;21;p_info
dadaf5e2dc3d3f5427e33932726428ca;1999-03-04;15:10:24;22;end_session
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;10:28:24;0;start_session
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;10:28:24;1;home
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;10:28:28;2;help
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;10:29:26;3;help
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:12:10;4;promo
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:12:28;5;promo
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:34:25;6;program
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:34:28;7;product
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:34:31;8;p_info
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:34:34;9;p_info
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:48:11;10;program
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:48:13;11;product
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:49:08;12;program
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:49:25;13;product
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:49:33;14;product
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:49:49;15;product
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:49:54;16;product
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:49:58;17;product
dadd5dac405dcf87a2689a0a2bbe8c7d;1999-01-28;11:49:58;18;end_session
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;12:42:42;0;start_session
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;12:42:42;1;program
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;12:43:48;2;product
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;12:50:04;3;p_info
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;12:50:22;4;product
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;12:50:38;5;p_info
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:10:54;6;product
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:29:49;7;addcart
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:30:21;8;cart
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:30:48;9;help
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:33:30;10;cart
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:33:53;11;freeze
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:34:31;12;register
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:36:16;13;regpost
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:37:23;14;cart
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:37:42;15;freeze
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:38:01;16;agb
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:39:53;17;freeze
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:40:05;18;pay_req
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:46:01;19;pay_res
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:46:20;20;shelf
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:46:55;21;download
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:47:14;22;shelf
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:48:32;23;download
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:49:41;24;shelf
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:50:03;25;download
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:52:38;26;download
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:53:23;27;shelf
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;13:54:47;28;download
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;14:05:53;29;download
db2c69a841cad9961a55fe61bc26cb42;1999-01-05;14:05:53;30;end_session
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:26:34;0;start_session
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:26:34;1;catalog
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:26:40;2;program
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:26:46;3;program
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:26:48;4;product
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:27:25;5;p_info
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:30:32;6;register
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:32:41;7;regpost
db3b7fde3aa5b2b192f125747d3128a3;1999-04-22;11:32:54;8;regform1
